,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
398,m/spider_man_into_the_spider_verse,Stephen Romei,False,The Australian,Fresh,7.0,2018-12-21,This juxtaposition of old-fashioned graphics and modern CGI effects is quite effective in bringing together the almost-real and the animated.
399,m/spider_man_into_the_spider_verse,John Campea,False,The John Campea Show,Fresh,9.0,2018-12-21,"A magnificent introduction to Miles Morales who most fans don't know, all while honoring and highlighting Peter Parker who we all know."
400,m/spider_man_into_the_spider_verse,Robert Roten,False,Laramie Movie Scope,Fresh,8.0,2018-12-21,"This is very fast-paced, smart and high energy story telling. It has some drama, and a lot of comedy. The characters are interesting, and it all looks great. Its fast, its funny, and it is stylish."
401,m/spider_man_into_the_spider_verse,Matt Brunson,False,Film Frenzy,Fresh,7.5,2018-12-21,Pretty good as a superhero saga but phenomenal as an animated feature.
402,m/spider_man_into_the_spider_verse,Stephen Silver,False,Splice Today,Fresh,9.0,2018-12-21,"Does it suffer at all, as nothing less than the fourth launch of a new Spider-Man series since 2002? Not really. It's so different, and so expansive, that I didn't mind."
403,m/spider_man_into_the_spider_verse,Stephen Romei,False,The Australian,Fresh,7.0,2018-12-21,This juxtaposition of old-fashioned graphics and modern CGI effects is quite effective in bringing together the almost-real and the animated.
404,m/spider_man_into_the_spider_verse,John Campea,False,The John Campea Show,Fresh,9.0,2018-12-21,"A magnificent introduction to Miles Morales who most fans don't know, all while honoring and highlighting Peter Parker who we all know."
405,m/spider_man_into_the_spider_verse,Robert Roten,False,Laramie Movie Scope,Fresh,8.0,2018-12-21,"This is very fast-paced, smart and high energy story telling. It has some drama, and a lot of comedy. The characters are interesting, and it all looks great. Its fast, its funny, and it is stylish."
406,m/spider_man_into_the_spider_verse,Jim Schembri,False,3AW,Fresh,8.0,2018-12-22,"A full-on, fun adventure, all ignited by the film's rhapsodic animation, a dazzling collision of traditional comic-book style images and digital wizardry that give the film the warm feel of the pulpy medium from which the superhero genre sprang."
407,m/spider_man_into_the_spider_verse,Jim Schembri,False,3AW,Fresh,8.0,2018-12-22,"A full-on, fun adventure, all ignited by the film's rhapsodic animation, a dazzling collision of traditional comic-book style images and digital wizardry that give the film the warm feel of the pulpy medium from which the superhero genre sprang."
408,m/spider_man_into_the_spider_verse,Fico Cangiano,False,CineXpress,Fresh,9.0,2018-12-23,Spectacular! Probably the best Spider-Man movie we've ever gotten. [Full review in Spanish]
409,m/spider_man_into_the_spider_verse,Fico Cangiano,False,CineXpress,Fresh,9.0,2018-12-23,Spectacular! Probably the best Spider-Man movie we've ever gotten. [Full review in Spanish]
410,m/spider_man_into_the_spider_verse,Carlos Del Río,False,Cine Premiere,Fresh,10.0,2018-12-26,"A visual and emotional kaleidoscope, which draws on the language of comics and is based on a multireferencial script, full of action, formidable humor and timely comments on plurality. [Full Review in Spanish]"
411,m/spider_man_into_the_spider_verse,Carlos Del Río,False,Cine Premiere,Fresh,10.0,2018-12-26,"A visual and emotional kaleidoscope, which draws on the language of comics and is based on a multireferencial script, full of action, formidable humor and timely comments on plurality. [Full Review in Spanish]"
412,m/spider_man_into_the_spider_verse,Danielle Del Plato,False,Floated Alternative Culture Magazine,Fresh,9.0,2018-12-27,"Will this film win an Oscar for best-animated feature? I sure hope so, because quite frankly it's that good."
413,m/spider_man_into_the_spider_verse,Francisco Marinero,False,El Mundo (Spain),Rotten,2.0,2018-12-27,"The movie occurs without pause, the action is accelerated and dizzying and other Marvel heroes are summoned to make spectators laugh. [Full Review in Spanish]"
414,m/spider_man_into_the_spider_verse,Danielle Del Plato,False,Floated Alternative Culture Magazine,Fresh,9.0,2018-12-27,"Will this film win an Oscar for best-animated feature? I sure hope so, because quite frankly it's that good."
415,m/spider_man_into_the_spider_verse,Francisco Marinero,False,El Mundo (Spain),Rotten,2.0,2018-12-27,"The movie occurs without pause, the action is accelerated and dizzying and other Marvel heroes are summoned to make spectators laugh. [Full Review in Spanish]"
416,m/spider_man_into_the_spider_verse,Tim Brayton,False,Alternate Ending,Fresh,10.0,2018-12-28,"The best comic book movie ever made, or at least the most comic-bookish, which is as good as the same thing."
417,m/spider_man_into_the_spider_verse,Graeme Tuckett,False,Stuff.co.nz,Fresh,9.0,2018-12-28,"Spider-Man: Into the Spider-Verse does many things very well, and some things absolutely superbly."
418,m/spider_man_into_the_spider_verse,Tim Brayton,False,Alternate Ending,Fresh,10.0,2018-12-28,"The best comic book movie ever made, or at least the most comic-bookish, which is as good as the same thing."
419,m/spider_man_into_the_spider_verse,Graeme Tuckett,False,Stuff.co.nz,Fresh,9.0,2018-12-28,"Spider-Man: Into the Spider-Verse does many things very well, and some things absolutely superbly."
420,m/spider_man_into_the_spider_verse,Josh Larsen,False,LarsenOnFilm,Fresh,8.75,2018-12-31,...exhilaratingly reminds us that the appeal of superheroism is (multi) universal.
421,m/spider_man_into_the_spider_verse,Josh Larsen,False,LarsenOnFilm,Fresh,8.75,2018-12-31,...exhilaratingly reminds us that the appeal of superheroism is (multi) universal.
422,m/spider_man_into_the_spider_verse,J. Olson,False,Cinemixtape,Fresh,8.0,2019-01-01,"Directors Persichetti, Ramsey, and Rothman wield their animators' wild talent like a flamethrower, leaving retinas pleasantly singed and optic nerves well-traveled."
423,m/spider_man_into_the_spider_verse,J. Olson,False,Cinemixtape,Fresh,8.0,2019-01-01,"Directors Persichetti, Ramsey, and Rothman wield their animators' wild talent like a flamethrower, leaving retinas pleasantly singed and optic nerves well-traveled."
424,m/spider_man_into_the_spider_verse,Tony Baker,False,Tony Baker Comedy,Fresh,8.0,2019-01-02,I think this animated step is very fresh and dope and I'm glad they didn't send it just straight to DVD where a lot of people would overlook it.
425,m/spider_man_into_the_spider_verse,Tony Baker,False,Tony Baker Comedy,Fresh,8.0,2019-01-02,I think this animated step is very fresh and dope and I'm glad they didn't send it just straight to DVD where a lot of people would overlook it.
426,m/spider_man_into_the_spider_verse,Hugo Hernández Valdivia,False,Cinexcepción,Fresh,8.5,2019-01-03,"In Spider-Man: Into the Spider-Verse, Spiderman is once again amazing. [Full Review in Spanish]"
427,m/spider_man_into_the_spider_verse,Justin Brown,False,Medium Popcorn,Fresh,6.0,2019-01-03,"It kept me engaged, and I was really into it the entire time. It's a really good, fun movie."
428,m/spider_man_into_the_spider_verse,Brandon Collins,False,Medium Popcorn,Fresh,6.0,2019-01-03,I really enjoyed this. It was great to see Miles' story told on screen. But I'm hoping for a sequel that will focus more on him.
429,m/spider_man_into_the_spider_verse,Hugo Hernández Valdivia,False,Cinexcepción,Fresh,8.5,2019-01-03,"In Spider-Man: Into the Spider-Verse, Spiderman is once again amazing. [Full Review in Spanish]"
430,m/spider_man_into_the_spider_verse,Justin Brown,False,Medium Popcorn,Fresh,6.0,2019-01-03,"It kept me engaged, and I was really into it the entire time. It's a really good, fun movie."
431,m/spider_man_into_the_spider_verse,Brandon Collins,False,Medium Popcorn,Fresh,6.0,2019-01-03,I really enjoyed this. It was great to see Miles' story told on screen. But I'm hoping for a sequel that will focus more on him.
432,m/spider_man_into_the_spider_verse,John Lui,False,The Straits Times (Singapore),Fresh,8.0,2019-01-04,Who knew the work that would come closest to capturing the first film's clarity and playfulness would be one that goes all the way back to the hero's first format - comic books?
433,m/spider_man_into_the_spider_verse,Alachia Queen,False,Alachia Queen,Fresh,10.0,2019-01-04,"Sony is asking us to take another leap off yet another Spider-man origin story, this time with Miles Morales. Lucky for Spider-man fans, with a fresh narrative, relationship building, and innovative visual effects, it's definitely a leap worth taking."
434,m/spider_man_into_the_spider_verse,John Lui,False,The Straits Times (Singapore),Fresh,8.0,2019-01-04,Who knew the work that would come closest to capturing the first film's clarity and playfulness would be one that goes all the way back to the hero's first format - comic books?
435,m/spider_man_into_the_spider_verse,Alachia Queen,False,Alachia Queen,Fresh,10.0,2019-01-04,"Sony is asking us to take another leap off yet another Spider-man origin story, this time with Miles Morales. Lucky for Spider-man fans, with a fresh narrative, relationship building, and innovative visual effects, it's definitely a leap worth taking."
436,m/spider_man_into_the_spider_verse,Li Lai,False,Mediaversity Reviews,Fresh,7.0,2019-01-06,I'm flummoxed by how many new (and progressive!) films still fail the laughably easy Bechdel Test.
437,m/spider_man_into_the_spider_verse,Li Lai,False,Mediaversity Reviews,Fresh,7.0,2019-01-06,I'm flummoxed by how many new (and progressive!) films still fail the laughably easy Bechdel Test.
438,m/spider_man_into_the_spider_verse,Sherin Nicole,False,idobi.com,Fresh,9.0,2019-01-08,You'll hear people say Spider-Man: Into the Spider-Verse is good and you'll be happy to hear it. Good doesn't quite cover it though. This movie is so well done [it left me stunned].
439,m/spider_man_into_the_spider_verse,Diego Batlle,False,Otroscines.com,Fresh,9.0,2019-01-08,"A film made with grace, ingeniousness, and charisma that takes you on a visual flight to one of the best expressions of cinema in animation. [Full Review in Spanish]"
440,m/spider_man_into_the_spider_verse,Benjamín Harguindey,False,EscribiendoCine,Fresh,9.0,2019-01-08,"Without a doubt, Spider-Man: Into the Spider-Verse is one of the best superhero and animation films to be made in the last few years. [Full Review in Spanish]"
441,m/spider_man_into_the_spider_verse,Sherin Nicole,False,idobi.com,Fresh,9.0,2019-01-08,You'll hear people say Spider-Man: Into the Spider-Verse is good and you'll be happy to hear it. Good doesn't quite cover it though. This movie is so well done [it left me stunned].
442,m/spider_man_into_the_spider_verse,Diego Batlle,False,Otroscines.com,Fresh,9.0,2019-01-08,"A film made with grace, ingeniousness, and charisma that takes you on a visual flight to one of the best expressions of cinema in animation. [Full Review in Spanish]"
443,m/spider_man_into_the_spider_verse,Benjamín Harguindey,False,EscribiendoCine,Fresh,9.0,2019-01-08,"Without a doubt, Spider-Man: Into the Spider-Verse is one of the best superhero and animation films to be made in the last few years. [Full Review in Spanish]"
444,m/spider_man_into_the_spider_verse,Jack Blackwell,False,One Room With A View,Fresh,8.0,2019-01-10,"Perfect for both genre fanatics and those who may have grown tired of the shared-universe superheroics that dominate cinemas, Spider-Verse is as original as a comic book movie can be."
445,m/spider_man_into_the_spider_verse,Jack Blackwell,False,One Room With A View,Fresh,8.0,2019-01-10,"Perfect for both genre fanatics and those who may have grown tired of the shared-universe superheroics that dominate cinemas, Spider-Verse is as original as a comic book movie can be."
446,m/spider_man_into_the_spider_verse,Steph Cozza,False,Aggressive Comix,Fresh,10.0,2019-01-12,I loved every web-slinging second. It had so much heart.
447,m/spider_man_into_the_spider_verse,Steph Cozza,False,Aggressive Comix,Fresh,10.0,2019-01-12,I loved every web-slinging second. It had so much heart.
448,m/spider_man_into_the_spider_verse,Stephen Schaefer,False,Boston Herald,Fresh,10.0,2019-01-15,"A frenetic adventure that manages to be engaging, confusing, upbeat, funny, smart and sweet."
449,m/spider_man_into_the_spider_verse,Stephen Schaefer,False,Boston Herald,Fresh,10.0,2019-01-15,"A frenetic adventure that manages to be engaging, confusing, upbeat, funny, smart and sweet."
450,m/spider_man_into_the_spider_verse,Ernesto Diezmartinez,False,Cine Vértigo,Fresh,7.5,2019-01-18,"""A super-heroic animated comedy that is not afraid to make fun of itself""."
451,m/spider_man_into_the_spider_verse,David Nusair,False,Reel Film Reviews,Rotten,2.5,2019-01-18,"...an uncommonly ill-advised animated endeavor that, extraordinarily enough, fares even worse than most live-action comic-book movies."
452,m/spider_man_into_the_spider_verse,Ernesto Diezmartinez,False,Cine Vértigo,Fresh,7.5,2019-01-18,"""A super-heroic animated comedy that is not afraid to make fun of itself""."
453,m/spider_man_into_the_spider_verse,David Nusair,False,Reel Film Reviews,Rotten,2.5,2019-01-18,"...an uncommonly ill-advised animated endeavor that, extraordinarily enough, fares even worse than most live-action comic-book movies."
454,m/spider_man_into_the_spider_verse,Linda Cook,False,"Quad City Times (Davenport, IA)",Fresh,10.0,2019-01-28,It weaves together a rollicking great time and infinite possibilities of Spidey spins.
455,m/spider_man_into_the_spider_verse,Linda Cook,False,"Quad City Times (Davenport, IA)",Fresh,10.0,2019-01-28,It weaves together a rollicking great time and infinite possibilities of Spidey spins.
456,m/spider_man_into_the_spider_verse,Sarah Knight Adamson,False,Hollywood360 Radio,Fresh,10.0,2019-02-04,It's as if the comic book itself has come to life. An achievement of storytelling at the top of the heap; wildly entertaining from start to finish!
457,m/spider_man_into_the_spider_verse,Sarah Knight Adamson,False,Hollywood360 Radio,Fresh,10.0,2019-02-04,It's as if the comic book itself has come to life. An achievement of storytelling at the top of the heap; wildly entertaining from start to finish!
458,m/spider_man_into_the_spider_verse,Roxana Hadadi,False,Chesapeake Family Magazine,Fresh,8.0,2019-02-07,"Spider-Man: Into the Spider-Verse is immediately immersive, a colorful and adventurous cinematic experience that invites viewers along for the ride."
459,m/spider_man_into_the_spider_verse,Matthew Pejkovic,False,Matt's Movie Reviews,Fresh,8.0,2019-02-07,"There is a pulsating humanity in this story of superhumans who not only have to withstand the hits thrown at them from all matter of villain, but also those haymakers that life likes to throw with full gusto."
460,m/spider_man_into_the_spider_verse,Roxana Hadadi,False,Chesapeake Family Magazine,Fresh,8.0,2019-02-07,"Spider-Man: Into the Spider-Verse is immediately immersive, a colorful and adventurous cinematic experience that invites viewers along for the ride."
461,m/spider_man_into_the_spider_verse,Matthew Pejkovic,False,Matt's Movie Reviews,Fresh,8.0,2019-02-07,"There is a pulsating humanity in this story of superhumans who not only have to withstand the hits thrown at them from all matter of villain, but also those haymakers that life likes to throw with full gusto."
462,m/spider_man_into_the_spider_verse,Rachel Wagner,False,Rachel's Reviews (YouTube),Fresh,10.0,2019-02-13,It is a game changer.
463,m/spider_man_into_the_spider_verse,Rachel Wagner,False,Rachel's Reviews (YouTube),Fresh,10.0,2019-02-13,It is a game changer.
464,m/spider_man_into_the_spider_verse,Dan Barrett,False,sbs.com.au,Fresh,8.0,2019-02-14,"After seeing the results here, one can't help but wish all of the live-action films were as visually inventive and lively as Into The Spider-Verse. It's the most shamelessly fun movie you'll see in 2018."
465,m/spider_man_into_the_spider_verse,Dan Barrett,False,sbs.com.au,Fresh,8.0,2019-02-14,"After seeing the results here, one can't help but wish all of the live-action films were as visually inventive and lively as Into The Spider-Verse. It's the most shamelessly fun movie you'll see in 2018."
466,m/spider_man_into_the_spider_verse,Tomas Trussow,False,The Lonely Film Critic,Fresh,9.0,2019-02-22,"The film works its way to [become] a metempsychosic event, bearing the soul of the original Marvel vision and finally taking it to the greatest of heights."
467,m/spider_man_into_the_spider_verse,Tomas Trussow,False,The Lonely Film Critic,Fresh,9.0,2019-02-22,"The film works its way to [become] a metempsychosic event, bearing the soul of the original Marvel vision and finally taking it to the greatest of heights."
468,m/spider_man_into_the_spider_verse,Kate Sánchez,False,But Why Tho? A Geek Community,Fresh,10.0,2019-02-27,"The storytelling and evolution of Miles throughout the film makes this not only a great super-film film, but a great coming-of-age story that will guide so many through adolescence, in the same way, the original stories from Lee and Steve Ditko did."
469,m/spider_man_into_the_spider_verse,Kate Sánchez,False,But Why Tho? A Geek Community,Fresh,10.0,2019-02-27,"The storytelling and evolution of Miles throughout the film makes this not only a great super-film film, but a great coming-of-age story that will guide so many through adolescence, in the same way, the original stories from Lee and Steve Ditko did."
470,m/spider_man_into_the_spider_verse,Víctor López G.,False,Espinof,Fresh,9.0,2019-03-04,One of the best superhero films that Hollywood has given us since the beginning of the genre's boom. [Full Review in Spanish]
471,m/spider_man_into_the_spider_verse,John Tones,False,Espinof,Fresh,9.0,2019-03-04,The perfect comic onscreen. [Full Review in Spanish]
472,m/spider_man_into_the_spider_verse,Víctor López G.,False,Espinof,Fresh,9.0,2019-03-04,One of the best superhero films that Hollywood has given us since the beginning of the genre's boom. [Full Review in Spanish]
473,m/spider_man_into_the_spider_verse,John Tones,False,Espinof,Fresh,9.0,2019-03-04,The perfect comic onscreen. [Full Review in Spanish]
474,m/spider_man_into_the_spider_verse,Preston Barta,False,Denton Record-Chronicle,Fresh,9.0,2019-03-30,"As fun-filled as the new Marvel-led adventures with Tom Holland are, Into the Spider-Verse offers a grander sense of adventure and provides a message that casts a wider net."
475,m/spider_man_into_the_spider_verse,Preston Barta,False,Denton Record-Chronicle,Fresh,9.0,2019-03-30,"As fun-filled as the new Marvel-led adventures with Tom Holland are, Into the Spider-Verse offers a grander sense of adventure and provides a message that casts a wider net."
476,m/spider_man_into_the_spider_verse,Stephen Garrett,False,Book & Film Globe,Fresh,8.0,2019-04-05,"A pop-art revelation overflowing with wit and panache, this maniacal animated hoot ranks up there with the best of Tex Avery, Ub Iwerks, and Fleischer Studios."
477,m/spider_man_into_the_spider_verse,Stephen Garrett,False,Book & Film Globe,Fresh,8.0,2019-04-05,"A pop-art revelation overflowing with wit and panache, this maniacal animated hoot ranks up there with the best of Tex Avery, Ub Iwerks, and Fleischer Studios."
478,m/spider_man_into_the_spider_verse,Rob Gonsalves,False,eFilmCritic.com,Fresh,8.0,2019-04-11,"Until its shoulder touch becomes a little grating, Spider-Verse is good raucous fun -- fluid and fast, though swollen with incident. If nothing else, it's a wet finger held up to the winds of where animation is now, technically."
479,m/spider_man_into_the_spider_verse,Rob Gonsalves,False,eFilmCritic.com,Fresh,8.0,2019-04-11,"Until its shoulder touch becomes a little grating, Spider-Verse is good raucous fun -- fluid and fast, though swollen with incident. If nothing else, it's a wet finger held up to the winds of where animation is now, technically."
480,m/spider_man_into_the_spider_verse,Sameen Amer,False,The News International (Pakistan),Fresh,8.0,2019-04-12,"This animated adventure (almost unexpectedly) manages to be fun, exciting, amusing, and affecting."
481,m/spider_man_into_the_spider_verse,Sameen Amer,False,The News International (Pakistan),Fresh,8.0,2019-04-12,"This animated adventure (almost unexpectedly) manages to be fun, exciting, amusing, and affecting."
482,m/spider_man_into_the_spider_verse,Wesley Lovell,False,Cinema Sight,Fresh,10.0,2019-04-16,There will never be a better take on the Spider-Man character. This film is better than 90% of the Marvel Cinematic Universe films that Disney has put out.
483,m/spider_man_into_the_spider_verse,Wesley Lovell,False,Cinema Sight,Fresh,10.0,2019-04-16,There will never be a better take on the Spider-Man character. This film is better than 90% of the Marvel Cinematic Universe films that Disney has put out.
484,m/spider_man_into_the_spider_verse,Peter Gray,False,Brisbanista,Fresh,8.0,2019-05-01,The animation and storytelling adopted here are prime examples of how to keep the comic book genre fresh without sacrificing the traditions we've come to love and appreciate
485,m/spider_man_into_the_spider_verse,Peter Gray,False,Brisbanista,Fresh,8.0,2019-05-01,The animation and storytelling adopted here are prime examples of how to keep the comic book genre fresh without sacrificing the traditions we've come to love and appreciate
486,m/spider_man_into_the_spider_verse,Tessa Smith,False,Mama's Geeky,Fresh,10.0,2019-05-07,Spider-Man: Into the Spider-Verse looks like it was literally ripped from the pages of a comic book. Fans will be in awe the whole film!
487,m/spider_man_into_the_spider_verse,Tessa Smith,False,Mama's Geeky,Fresh,10.0,2019-05-07,Spider-Man: Into the Spider-Verse looks like it was literally ripped from the pages of a comic book. Fans will be in awe the whole film!
488,m/spider_man_into_the_spider_verse,Jason Escamilla,False,EskimoTV,Fresh,9.0,2019-05-23,A great family film featuring catchy music and humor that is balanced well with serious moments.
489,m/spider_man_into_the_spider_verse,Jason Escamilla,False,EskimoTV,Fresh,9.0,2019-05-23,A great family film featuring catchy music and humor that is balanced well with serious moments.
490,m/spider_man_into_the_spider_verse,Matthew Lucas,False,From the Front Row,Fresh,7.5,2019-06-03,"The climax is perhaps one of the year's most sensational sequences, taking Into the Spider-Verse into another astral plane of superhero filmmaking."
491,m/spider_man_into_the_spider_verse,Matthew Lucas,False,From the Front Row,Fresh,7.5,2019-06-03,"The climax is perhaps one of the year's most sensational sequences, taking Into the Spider-Verse into another astral plane of superhero filmmaking."
492,m/spider_man_into_the_spider_verse,David N. Butterworth,False,La Movie Boeuf,Fresh,10.0,2019-06-09,"Simply put, ""Spider-Man: Into the Spider-Verse"" is not Just Another Superhero Movie. It's a Marvel."
493,m/spider_man_into_the_spider_verse,David N. Butterworth,False,La Movie Boeuf,Fresh,10.0,2019-06-09,"Simply put, ""Spider-Man: Into the Spider-Verse"" is not Just Another Superhero Movie. It's a Marvel."
494,m/spider_man_into_the_spider_verse,Ryan Syrek,False,"The Reader (Omaha, NE)",Fresh,10.0,2019-06-18,"Infused with the noblest parts of Stan Lee's legacy, this is a film where a talking pig and Nicolas Cage finally share screen time and where reductive fanbaby arguments about inclusivity are gently smothered beneath the Kingpin's love handles."
495,m/spider_man_into_the_spider_verse,Ryan Syrek,False,"The Reader (Omaha, NE)",Fresh,10.0,2019-06-18,"Infused with the noblest parts of Stan Lee's legacy, this is a film where a talking pig and Nicolas Cage finally share screen time and where reductive fanbaby arguments about inclusivity are gently smothered beneath the Kingpin's love handles."
496,m/spider_man_into_the_spider_verse,Allison Rose,False,FlickDirect,Fresh,10.0,2019-07-08,"I can't think of a better way to honor Mr. Lee as this film embodies everything about his creation, Spider-man."
497,m/spider_man_into_the_spider_verse,Allison Rose,False,FlickDirect,Fresh,10.0,2019-07-08,"I can't think of a better way to honor Mr. Lee as this film embodies everything about his creation, Spider-man."
498,m/spider_man_into_the_spider_verse,Rucha Sharma,False,DNA India,Fresh,10.0,2019-07-10,"Geek or not, a great movie experience should not be missed. Spider-Man: Into the Spider-Verse is one such experience."
499,m/spider_man_into_the_spider_verse,Rucha Sharma,False,DNA India,Fresh,10.0,2019-07-10,"Geek or not, a great movie experience should not be missed. Spider-Man: Into the Spider-Verse is one such experience."
500,m/spider_man_into_the_spider_verse,Dominic Griffin,False,Spectrum Culture,Fresh,8.0,2019-07-17,"Spider-Verse shows that there are no actual limits to superhero stories on the big screen, so long as they aren't tethered to how many Robert Downey Jr. quips they can fit."
501,m/spider_man_into_the_spider_verse,Dominic Griffin,False,Spectrum Culture,Fresh,8.0,2019-07-17,"Spider-Verse shows that there are no actual limits to superhero stories on the big screen, so long as they aren't tethered to how many Robert Downey Jr. quips they can fit."
502,m/spider_man_into_the_spider_verse,Grant Watson,False,Fiction Machine,Fresh,10.0,2019-07-23,Now and again this seemingly endless conveyor belt of capes and criminals just occasionally really knocks one out of the park.
503,m/spider_man_into_the_spider_verse,Grant Watson,False,Fiction Machine,Fresh,10.0,2019-07-23,Now and again this seemingly endless conveyor belt of capes and criminals just occasionally really knocks one out of the park.
504,m/spider_man_into_the_spider_verse,Karl Delossantos,False,Smash Cut Reviews,Fresh,9.0,2019-08-01,It's a bright and bold loving critique of the superhero genre and a much needed hard reset.
505,m/spider_man_into_the_spider_verse,Karl Delossantos,False,Smash Cut Reviews,Fresh,9.0,2019-08-01,It's a bright and bold loving critique of the superhero genre and a much needed hard reset.
506,m/spider_man_into_the_spider_verse,Josh Wilding,False,ComicBookMovie.com,Fresh,10.0,2019-08-29,"With a diverse cast and a vibrant, exciting world which feels fresh and different compared to what we're used to seeing in the genre, Spider-Man: Into the Spider-Verse is a silver screen Spider-Man classic."
507,m/spider_man_into_the_spider_verse,Josh Wilding,False,ComicBookMovie.com,Fresh,10.0,2019-08-29,"With a diverse cast and a vibrant, exciting world which feels fresh and different compared to what we're used to seeing in the genre, Spider-Man: Into the Spider-Verse is a silver screen Spider-Man classic."
508,m/spider_man_into_the_spider_verse,Katie Smith-Wong,False,Flick Feast,Fresh,10.0,2019-11-08,"Combined with the fast-paced action sequences and an energetic soundtrack, the film is a heady cocktail of entertainment."
509,m/spider_man_into_the_spider_verse,Katie Smith-Wong,False,Flick Feast,Fresh,10.0,2019-11-08,"Combined with the fast-paced action sequences and an energetic soundtrack, the film is a heady cocktail of entertainment."
510,m/spider_man_into_the_spider_verse,Federico Furzan,False,Cinelipsis,Fresh,8.75,2020-02-18,A punk version of a story of which we've seen adaptations before. But never something as bold as this. [Full review in Spanish].
511,m/spider_man_into_the_spider_verse,Federico Furzan,False,Cinelipsis,Fresh,8.75,2020-02-18,A punk version of a story of which we've seen adaptations before. But never something as bold as this. [Full review in Spanish].
512,m/spider_man_into_the_spider_verse,Doug Walker,False,Channel Awesome,Fresh,10.0,2020-07-05,"The best Spider-Man movie I've ever seen, period."
513,m/spider_man_into_the_spider_verse,Doug Walker,False,Channel Awesome,Fresh,10.0,2020-07-05,"The best Spider-Man movie I've ever seen, period."
514,m/spider_man_into_the_spider_verse,Steven Prokopy,False,Third Coast Review,Fresh,10.0,2020-07-07,"Feels the most like a comic book than any other superhero movie to date, if for no other reason than it could only exist in a rendered space where a variety of animation styles could be brought together into a truly wild and electric journey."
515,m/spider_man_into_the_spider_verse,Steven Prokopy,False,Third Coast Review,Fresh,10.0,2020-07-07,"Feels the most like a comic book than any other superhero movie to date, if for no other reason than it could only exist in a rendered space where a variety of animation styles could be brought together into a truly wild and electric journey."
516,m/spider_man_into_the_spider_verse,Allen Almachar,False,The MacGuffin,Fresh,8.0,2020-07-09,"It's a progressive, inclusion-focused film with a central message letting us know that we can all accomplish amazing things if we set our minds to it."
517,m/spider_man_into_the_spider_verse,Allen Almachar,False,The MacGuffin,Fresh,8.0,2020-07-09,"It's a progressive, inclusion-focused film with a central message letting us know that we can all accomplish amazing things if we set our minds to it."
518,m/spider_man_into_the_spider_verse,Zehra Phelan,False,Flavourmag,Fresh,8.0,2020-07-13,"Major audience appeal both of the child and adult variety, it's a wondrous web-slinging caper."
519,m/spider_man_into_the_spider_verse,Zehra Phelan,False,Flavourmag,Fresh,8.0,2020-07-13,"Major audience appeal both of the child and adult variety, it's a wondrous web-slinging caper."
520,m/spider_man_into_the_spider_verse,Matt Cipolla,False,Film Monthly,Fresh,7.0,2020-07-26,"Into the Spider-Verse ends on a whimper, but at least there's still something under all those masks. And you know what? I liked what I saw beneath those big, webby eyes."
521,m/spider_man_into_the_spider_verse,Matt Cipolla,False,Film Monthly,Fresh,7.0,2020-07-26,"Into the Spider-Verse ends on a whimper, but at least there's still something under all those masks. And you know what? I liked what I saw beneath those big, webby eyes."
522,m/spider_man_into_the_spider_verse,Kelechi Ehenulo,False,Set the Tape,Fresh,10.0,2020-08-27,"Universal in its approach by leaving a beaming smile across your face, Spider-Man: Into the Spider-Verse beautifully reminds you why you love Spider-Man in the first place."
523,m/spider_man_into_the_spider_verse,Kelechi Ehenulo,False,Set the Tape,Fresh,10.0,2020-08-27,"Universal in its approach by leaving a beaming smile across your face, Spider-Man: Into the Spider-Verse beautifully reminds you why you love Spider-Man in the first place."
524,m/spider_man_into_the_spider_verse,Victor Pineyro,False,Seventh Art Studio,Fresh,9.0,2020-09-02,"This is not only the best Spider-Man movie that has ever been made, but it ranks on the top of the very own superhero genre. [Full review in Spanish]"
525,m/spider_man_into_the_spider_verse,Victor Pineyro,False,Seventh Art Studio,Fresh,9.0,2020-09-02,"This is not only the best Spider-Man movie that has ever been made, but it ranks on the top of the very own superhero genre. [Full review in Spanish]"
